,User,Tweet
10828,Oprah,"@NONobullying of course I'm against bullying, did about a 100 shows about it."
10829,Oprah,@RuthlessPR best birthday I could ask for is u tell all ur friends about Jan 1. Happy Birthday!
10830,Oprah,@jewelchic lots of great Aussie memories! viva la Fiestaaa!
10831,Oprah,"@jewelchic hey Megan, was every one there from last year?"
10832,Oprah,@corinnelson @nateberkusshow @Nate_Berkus you have every reason to be proud. You all did an OUTSTANDING job. And u righted the ship.
10833,Oprah,@RealHughJackman can I tell you again how SENSATIONAL you were Tues nite. I'm still singing. I had so much fun and cld tell u were too!
10834,Oprah,"Just saw Hugh Jackman on Broadway. WOW was he awe inspiring. He BROUGHT IT. Sang it, danced it and THREW DOWN!"
10835,Oprah,Hanging out with my favorite doctor. Fun and weird being on his show. Watch @DrOz tomorrow. http://t.co/A9oMEzZ0
10836,Oprah,"Now on our way to TD Jakes' church.  Hallelujeer! If ur not going to church, turn on Super Soul Sunday on OWN & feed ur spirit right now."
10837,Oprah,Here's pic from last night's party with the cast of 'Red Tails' + @tylerperry.  Hope you'll go see it. http://t.co/XADLVUmw
10838,Oprah,@Meeshe011 nope.it's action packed drama geared to young audience. Great looking and great acting cast.
10839,Oprah,"@clmcleod  Casa Dragones, Patron , only in margueritas."
10840,Oprah,@Jamil_W yep . Will be in the Potter's House. Tyler and cast of Red Tails joining me.
10841,Oprah,"“@marrocos27: @Oprah good morning queen darling” that's the best title yet.  Love it. ""Queen Darling"""
10842,Oprah,@AlysonFouse  nice. thanks.
10843,Oprah,@freeganmomma Call it in ..open the door..MIRACLE!
10844,Oprah,@NeYoCompound you were really good and added  humor to this film. I loved the camaraderie with the bro's. Loved meeting you.
10845,Oprah,Partying with the cast of RED  TAILS in Dallas.
10846,Oprah,If you love a 4 legged animal watch tonight's real life story ONE LUCKY ELEPHANT. 9p ET on OWN
10847,Oprah,Check out the (2015)QUILT. Add your voice.  The beginning of the #endofAIDS starts with you. http://t.co/xCmHqWgN
10848,Oprah,"TODAY IS WORLD AIDS DAY. Join me, and millions of (RED) and ONE supporters, to ﬁght for an AIDS Free Generation by 2015."
10849,Oprah,@kjstaff94 what channel?
10850,Oprah,@LeahTafoya yes transgendered at 2.
10851,Oprah,"@misssld2u @womenonthemove1 yes very ok.,but now going to walk my dogs ."
10852,Oprah,If you're on west coast I AM JAZZ 11 yr old girl who was born a boy. coming up at 9 on West coast.
10853,Oprah,"All tweeps.. I said"" loose"" when I should have said lose. Thanks for your correction."
10854,Oprah,@gsaahota I did. I agree. Slip of the fingers.
10855,Oprah,"@lisaling  ""it's easy to forget what's important"". Another good job !"
10856,Oprah,"@melissamhodge never watched Toddlers and Tiara's, but can imagine it's Crazzzzy!"
10857,Oprah,@denniskempton  I did.
10858,Oprah,@PinaGaby LOSE!  Thanks  I did go to school.:)
10859,Oprah,@emilyBOOMBOOM let me hear holla!!
10860,Oprah,@SeanMartinelli  been reading college essays for my girls in ZA.
10861,Oprah,"Think this mom with the girls in pageants is fulfilling ""her"" dream, not her daughters."
10862,Oprah,@brianac4t  MWAH! from me to you.
10863,Oprah,@treshautechic @midford love this!
10864,Oprah,Ya loose me on the pageants with 2 year olds.
10865,Oprah,@SRDLaw27 OWN ..in Californiaon Direct Tv 279
10866,Oprah,@TandLRadio always interesting don't cha think? Negative people get to hide behind words on the www.
10867,Oprah,@TandLRadio hear you!
10868,Oprah,@aslynnmroberts thank you.
10869,Oprah,@M15C1 not true... Don't spread false rumors. But are u watching ? :)
10870,Oprah,“@midford: @Oprah Jazz was absolutely brilliant. What spirit!!”. Agree! parents should be applauded.
10871,Oprah,"“@jennifer_moule: @Oprah kids only ""need"" structure cuz we make it that way.” Interesting thought. Hey tweeps do you believe that's true?"
10872,Oprah,@TucsonRural3117 I think flexibility and openness great idea with some structure.
10873,Oprah,@RealTarynHulse Taryn stop being an unnecessary meany. No 1 reasonable thinks I'm pretending to know parenting.  Hardest job on earth.
10874,Oprah,"@Lili_Marlene709 loved Jazz, are you watching OUR AMERICA now? Gotta say takes a LOT of patience to parent this way."
10875,Oprah,"@SabinaGault Seems that way. Trying not to judge , but HUH???"
10876,Oprah,@SusanStarburst I'm with you Susan. But also cud be  because I don't have the patience.
10877,Oprah,UNschooling? Not so sure about that?? I think kids need some structure. Watching OWN's OUR AMERICA.
10878,Oprah,@missT_Stone really?what city?
10879,Oprah,"Tiger Parents  USA! On OWN right now, so interesting, tell me what you think."
10880,Oprah,@SeanMartinelli are you watching Our America now?
10881,Oprah,Really looking forward to this OUR AMERICA. All about PARENTING in America. Turn on now tweeps who parent.
10882,Oprah,"""It's ok To be different."" I AM JAZZ what a great Kid."
10883,Oprah,@Lady_Way on what channel?I'm watching OWN on 279 Directt
10884,Oprah,@SeanMartinelli AGREE ..waiting to see it while watching Jazz's 11th birthday. Her parents so evolved! Wow. Little girl who was born a boy.
10885,Oprah,@jennanburke14 Happy Birthday!
10886,Oprah,@TheReal_Tina haha. Not going to run going to speed walk.
10887,Oprah,@briangels yes 16 family members  at my house. Lotta noise!
10888,Oprah,Recovered from Thanksgiving food stupor. Now headed for the outdoor track. Let's get movin.  Happy Friday tweeps.
10889,Oprah,@ms_sweetcarolin sounds like a cool ad.
10890,Oprah,@rachglad SUPER SOUL SUNDAY..8-11am repeats at noon.. Will nourish your spirit.
10891,Oprah,@rachglad jan1 My NEXT CHAPTER premieres 10/9 central
10892,Oprah,@take__two truth about?
10893,Oprah,@rachglad some peeps didn't like the massive email and asked to be taken out. System wouldn't allow taking out some w/out all. So I stopped.
10894,Oprah,“@OWNViewers: @Oprah I want us to be not just viewers but participants in #own” Me too. Will have my peeps contact you. G'nite!
10895,Oprah,@albo60s I use biodegradable bags. :)
10896,Oprah,@JaxonJell yes that's my provider too.
10897,Oprah,"Ok tweeps, gotta take my dogs out for last p&p.good nite all."
10898,Oprah,@OWNViewers  Thanks for the support whoever you are.
10899,Oprah,@OWNViewers @lisaling who are you? Read your bio.
10900,Oprah,@OWNViewers @lisaling Tragic and in every city in U.S
10901,Oprah,@rn1814 hey this is good idea we should do for all carriers
10902,Oprah,@mcschneidercmp go to Oprah.com put in your zip code.
10903,Oprah,@CabralMrithi I don't mean just books.Common Sense. EQ more important than IQ. Right brain thinking. Compassion.
10904,Oprah,"@BriBaby64 nope. Gotta chef.. More than 4 people I loose my ""flow"" in the kitch."
10905,Oprah,@shamonbra will look into it. thanks for inquiring.
10906,Oprah,@CabralMrithi find a young boy to mentor.Save 1! Self employed at 37 is a Role Model!
10907,Oprah,@CabralMrithi I heard more black men out of the home now than during slavery.Education is the only answer. We've got to save yng Black men.
10908,Oprah,"@tomfrancirek nope , but put it on vision board. Will write in Journal ."
10909,Oprah,"@cammienolan @chefjmelaurita would take a pic of myself, but would scare you. Here w/ all 5 dogs.can't figure  how to tweet pic from iPad."
10910,Oprah,"@CabralMrithi sad too , right?"
10911,Oprah,"@amodernquest do you like Snatam Kaur? Was listening to her GRACE cd all day. fav cut ""Ong Namo"""
10912,Oprah,@take__two and they want?
10913,Oprah,@Emmalynmusic I'm on west coast AMA's just starting.
10914,Oprah,@slcstephanie That's why I'm tweetin' . Trying to spread the word . Hope you'll do the same.
10915,Oprah,@ThereIsOnly1Luv @iamwandasykes YES!change the channel.
10916,Oprah,@Pam_Mines just scrolling thru.
10917,Oprah,Thanks to those of you who watched OWN tonite. I know there was fierce competition for your attention. Trying to build a network.
10918,Oprah,@bigdog5758 @iamwandasykes please do. You have my joyous gratitude :)
10919,Oprah,@ChacHNess I can see u're a lot of fun. So go live!
10920,Oprah,@Vallejdaprince this is sad. We've got to stop the cycle of black men and boys incarcerated. Good job@lisaling
10921,Oprah,@ShutUp_Percy overwhelming # of black men incarcerated.you should see it.
10922,Oprah,"@IamDavidEric hi,it worked.:)"
10923,Oprah,@DianaXOh love u too  ms grouchy pants.LOL2
10924,Oprah,"@ArchbishopScott @own you're not watching ""Incarceration Nation""with Lisa Ling"
10925,Oprah,@angelmac123 got it thanks
10926,Oprah,Are y'all watching OWN or the AMA's? Dvr for the next 25 mins.and watch OWN .
10927,Oprah,"@lisaling this story on black men incarceration and the warped statistics, So Powerful."
10928,Oprah,@luvandkiwi kindle 1 I'm keeping for posterity. You should keep for traveling and reading in sunlight.
10929,Oprah,"@handlin_bidness @suzeormanshow I know , I'm trying to support Black men.Steep Hill to climb."
10930,Oprah,@GayleKing are u watching OWN OUR AMERICA?
10931,Oprah,@SuzeOrmanShow thanks..sorry to take you away from Mary J. Stiff competitition!
10932,Oprah,@SuzeOrmanShow hey turn on OWN
10933,Oprah,@lisaling looking forward 2 OUR AMERICA tonite on Black men incarcerated. Somethin' ain't right about the statistics.
10934,Oprah,@Oprah @iyanlavanzant meant to say I SEE you. getting ready to watch @lisaling on incarceration of Black men on OWN at 10pm. Turn it on!
10935,Oprah,@IyanlaVanzant I seeded you!
10936,Oprah,@Denise8462 @therealadamsays Fav things on cover of Dec O also FavThings on OWN Thanksgiving day.
10937,Oprah,"@MrStorm @jrudo great  Sunday. it's raining here. I just built a fire , all the dogs r wet and rolling on the floor. Hope u have some aha's."
10938,Oprah,"@TheRealAdamSays hey, great job on dec. Cover."
10939,Oprah,@ScubaSteveRadio guess you're not my demo. Sorry .
10940,Oprah,@rbuxto1 Life notes.
10941,Oprah,@ej1fan I know  watched myself this Sunday and got a lot out of it.
10942,Oprah,@Deelaney   close your eyes...3 deep breaths. stay in the NOW. stress is wanting something to be other than what it is.
10943,Oprah,"@marloutee @supersoulsunday @oprahwinfreynet thank you too. Spirituality: ""living with an open heart""."
10944,Oprah,Hey tweeps turn on OWN right  now for Super Soul Sunday! Nourish your spirit for the week.
10945,Oprah,@AmandaAasen @justinbieber RIGHT!
10946,Oprah,@CelebOnlineNews I'll have asst. Contact u next week.
10947,Oprah,@MLeaM nope. Love is very clarifying. Only Fear is confusing. Love+ Fear-
10948,Oprah,@HudBannon why r u so grouchy on a Sunday? Ur look handsome. More important to have a handsome heart.
10949,Oprah,@waynesampson @own please know I have -0 to do with cable packaging. that's your carrier. Some carriers do have it as basic cable.
10950,Oprah,@No1Dallas LOVE! Only 2 real emotions . LOVE and Fear you're always operating from 1 or the other. Think about it.
10951,Oprah,"@moniquedsteele @sherisalata that's the very idea for OWN ""transformation"" entertainment, worth your time. Thanks for seeing that."
10952,Oprah,@crzylifew6kids thanks spread the word.tell ur friends.
10953,Oprah,@dia_2008 @iyanlavanzant  What u see on Super Soul Sunday is the real reason I created OWN.  Want to nourish people's souls. Thks 4 watching
10954,Oprah,@JackeeHarry next time I'm in LA will tweet you. We can lunch at new Bel Air. Wolfgang Puck does restaurant there. remodel is beautiful!
10955,Oprah,@dondig checking in before my nite time prayers.
10956,Oprah,@RoxeeIcewalker not true. Where've u been?
10957,Oprah,@jellius next time I'll wear a turtle neck :)
10958,Oprah,@JackeeHarry @mamalesha haven't seen it since we filmed it ?? Years ago. hey Jackee!
10959,Oprah,@SwetrthnaSwishr @sherrieshepherd thanks! Don't you love that hardworking Tim? and Miss Robbie!
10960,Oprah,"@jellius  checked the mirror before I left  even took a pic with Sted, Gayle & Sis Pat. Didn't look THAT low. Think  my boobs rose!"
10961,Oprah,"@FabioHSSouza It's a beautiful day in the neighborhood, same to you."
10962,Oprah,@suebad1 thanks Kenya.
10963,Oprah,"@Films_Inspire thanks for invite, will have my peeps look into Qatar."
10964,Oprah,"@Melissa0ates ""cozy down """
10965,Oprah,@870KAYMONAE just came from friends house in LA watching new George  Clooney movie. Now going to bed.
10966,Oprah,@medinayasukawa it holds up doesn't it? even after all these years. A classic .
10967,Oprah,"@PaoloPresta hey, u're still watching LifeClass?Thanks."
10968,Oprah,@ampetersen story of Tuskegee airmen.
10969,Oprah,"Luv u tweeps, headed to bed."
10970,Oprah,"@ampetersen @dianesawyer nope missed it, was previewing a new George Lucas film called RED TAILS, interviewing him tomrw. but will see it."
10971,Oprah,@Mercedeslv same as yours.
10972,Oprah,"@PaoloPresta hey Paolo ,thanks!"
10973,Oprah,@Wishmaster666 didn't know Bon bons were still available. But thanks for watching.
10974,Oprah,@thickee_nikki thanks. Oscar = Love. Trying to be open to feel the love.
10975,Oprah,"@LaCubana4Life yep ,& imagine how you feel hearing him if you've been one of those young boys. Not for a second can we forget the victims."
10976,Oprah,@ESpotErica not exactly. But would like to talk to Murray and SANDUSKY and MCWWEARY!
10977,Oprah,@alvarado1906 yep. can  you believe that?
10978,Oprah,@Superman2226 was on ROCK CENTER NBC..will probably show again on Today Show tomorrow.
10979,Oprah,Anybody see Bob Costas interview Jerry Sandusky?  Great job Bob.
10980,Oprah,"Follow the executive producers of my new show ""Next Chapter"" - @hydeparkmom & @taramontyONC.  Starts Jan 1."
10981,Oprah,Season 2 of lifeclass starts next spring.  Coming to a city near you!
10982,Oprah,"Getting ready for webcast at OWN offices. Live on own, http://t.co/NEgjHgA1 & facebook, 9/8 ctrl. Check in to class: http://t.co/vfixCgi9"
10983,Oprah,Lifeclasser's - tnite is season 1 finale. What do you now believe is possible for you? How will you make it real? http://t.co/yDigtUQl
10984,Oprah,@mayawatson at Quincy Jones home 7-8 years ago.
10985,Oprah,@niajolie I have a wide range of friends. My life isn't lived in a box. :)
10986,Oprah,"@mayawatson YUP!  r u surprised? His last fav quote to me. ""Forget the rules.  Knock it outa the park and that's the new rule."" Will Smith"
10987,Oprah,"Eeerie, my last fav quote to Heavy D.""man lives as if he's never going to die and then dies having never really lived"". Dali Lama"
10988,Oprah,@iamwill Chilling in front my fireplace with all 5 dogs.Where u headed?
10989,Oprah,@maryjblige so true HeavyD was so dear. We used to exchange fav quotes.
10990,Oprah,"Tonight's LifeClass my favorite. What you put out comes back. ""Lifework"" questions really helpful on Oprah.com"
10991,Oprah,@eduk8ur  comes on agin at 1am or midnite central or 10 pm if you're on west coast.
10992,Oprah,Only a true visionary @iamwill  would think of recording at the Louvre in front of Mona Lisa and then DO IT! Bravo WIL!
